,0
2646,"https://openalex.org/W3206993198,https://openalex.org/W2926423010,https://openalex.org/W2972475636,https://openalex.org/W2979719828"
2647,"https://openalex.org/W4205829463,https://openalex.org/W3007570211"
2648,"https://openalex.org/W4206646395,https://openalex.org/W3005570157,https://openalex.org/W3092494838,https://openalex.org/W3134971236,https://openalex.org/W4384119545"
2649,"https://openalex.org/W4213313460,https://openalex.org/W2953145625,https://openalex.org/W3002000844,https://openalex.org/W3046858331,https://openalex.org/W3086717708,https://openalex.org/W3134606550"
2650,"https://openalex.org/W4214517278,https://openalex.org/W2943498526,https://openalex.org/W2964930724,https://openalex.org/W2970655940,https://openalex.org/W2997258543,https://openalex.org/W3009145004,https://openalex.org/W3022723466,https://openalex.org/W3173060993"
2651,"https://openalex.org/W4214572712,https://openalex.org/W2910881871,https://openalex.org/W2922081682,https://openalex.org/W2999926863,https://openalex.org/W3017087357,https://openalex.org/W3157391504"
2652,https://openalex.org/W4214629779
2653,https://openalex.org/W4220699730
2654,"https://openalex.org/W4220919912,https://openalex.org/W2917880684"
2655,"https://openalex.org/W4221056389,https://openalex.org/W2907525308"
2656,"https://openalex.org/W4221115531,https://openalex.org/W2984303442"
2657,https://openalex.org/W4224210720
2658,"https://openalex.org/W4224212694,https://openalex.org/W2948725852,https://openalex.org/W3084611724"
2659,"https://openalex.org/W4224281131,https://openalex.org/W2916772745,https://openalex.org/W2946882019"
2660,"https://openalex.org/W4225415158,https://openalex.org/W3084611724"
2661,"https://openalex.org/W4226167529,https://openalex.org/W2998155266"
2662,https://openalex.org/W4280547174
2663,https://openalex.org/W4280548779
2664,"https://openalex.org/W4282577584,https://openalex.org/W2911667582,https://openalex.org/W3035942325"
2665,"https://openalex.org/W4282959398,https://openalex.org/W3027827657"
2666,https://openalex.org/W4282978205
2667,"https://openalex.org/W4283312899,https://openalex.org/W2951246382,https://openalex.org/W2996159033,https://openalex.org/W3122400819,https://openalex.org/W3186220791"
2668,https://openalex.org/W4283362100
2669,"https://openalex.org/W4283698808,https://openalex.org/W2909623486,https://openalex.org/W2953791169,https://openalex.org/W3014967572,https://openalex.org/W3102670302"
2670,https://openalex.org/W4285005968
2671,https://openalex.org/W4285007972
2672,https://openalex.org/W4285008315
2673,"https://openalex.org/W4286321354,https://openalex.org/W2938575554,https://openalex.org/W3014158604,https://openalex.org/W3048756729,https://openalex.org/W3082275172,https://openalex.org/W3082706329"
2674,"https://openalex.org/W4289782307,https://openalex.org/W2966100894"
2675,https://openalex.org/W4290667677
2676,https://openalex.org/W4290667681
2677,"https://openalex.org/W4290853768,https://openalex.org/W2937370581"
2678,https://openalex.org/W4291583317
2679,https://openalex.org/W4291721206
2680,"https://openalex.org/W4292121854,https://openalex.org/W2932168008,https://openalex.org/W2963064183,https://openalex.org/W3116287594"
2681,https://openalex.org/W4292283572
2682,"https://openalex.org/W4293700350,https://openalex.org/W3111350096,https://openalex.org/W3170321539"
2683,https://openalex.org/W4296208758
2684,"https://openalex.org/W4297988814,https://openalex.org/W2922155541"
2685,"https://openalex.org/W4302303875,https://openalex.org/W3159988485"
2686,"https://openalex.org/W4302763919,https://openalex.org/W2932168008,https://openalex.org/W3000372487,https://openalex.org/W3020549484,https://openalex.org/W3176413677"
2687,"https://openalex.org/W4306174501,https://openalex.org/W2902685368,https://openalex.org/W2988643701,https://openalex.org/W4214887011"
2688,"https://openalex.org/W4308149692,https://openalex.org/W2915788039,https://openalex.org/W4220925855"
2689,"https://openalex.org/W4308342992,https://openalex.org/W2899521792,https://openalex.org/W2963536606,https://openalex.org/W2964297443,https://openalex.org/W3080403117,https://openalex.org/W3127253370"
2690,"https://openalex.org/W4308343446,https://openalex.org/W3211015481"
2691,"https://openalex.org/W4309191768,https://openalex.org/W2948959486,https://openalex.org/W2995026508"
2692,"https://openalex.org/W4310117576,https://openalex.org/W3080438163"
2693,"https://openalex.org/W4310288252,https://openalex.org/W3008830227,https://openalex.org/W3039797529,https://openalex.org/W3130594877,https://openalex.org/W3209355105"
2694,"https://openalex.org/W4310290430,https://openalex.org/W3023395660,https://openalex.org/W3095739274,https://openalex.org/W3143753519"
2695,"https://openalex.org/W4311455578,https://openalex.org/W3122435590"
2696,"https://openalex.org/W4312051912,https://openalex.org/W2912200271"
2697,"https://openalex.org/W4312051950,https://openalex.org/W3088815798"
2698,"https://openalex.org/W4312130733,https://openalex.org/W2983680631,https://openalex.org/W3027835857,https://openalex.org/W3045575026"
2699,"https://openalex.org/W4312130753,https://openalex.org/W4283362100"
2700,"https://openalex.org/W4313251905,https://openalex.org/W2955379762,https://openalex.org/W2981587240,https://openalex.org/W3186805956"
2701,"https://openalex.org/W2917308476,https://openalex.org/W2914350611"
2702,https://openalex.org/W2933901440
2703,https://openalex.org/W2960740754
2704,https://openalex.org/W2971140259
2705,https://openalex.org/W2972694717
2706,https://openalex.org/W2981935132
2707,"https://openalex.org/W2985855551,https://openalex.org/W2899052654,https://openalex.org/W2909370264,https://openalex.org/W2931968436"
2708,"https://openalex.org/W2986271833,https://openalex.org/W2912611221,https://openalex.org/W2938575554,https://openalex.org/W2943852544"
2709,https://openalex.org/W2995255552
2710,https://openalex.org/W3033694836
2711,"https://openalex.org/W3034048512,https://openalex.org/W3012365212"
2712,https://openalex.org/W3034956864
2713,https://openalex.org/W3006468863
2714,https://openalex.org/W3068102567
2715,"https://openalex.org/W3109403825,https://openalex.org/W2907918932"
2716,https://openalex.org/W3111911779
2717,"https://openalex.org/W3112470409,https://openalex.org/W3011851702"
2718,"https://openalex.org/W3112493767,https://openalex.org/W2963255299"
2719,https://openalex.org/W3112800550
2720,"https://openalex.org/W3113715623,https://openalex.org/W2907579884,https://openalex.org/W2969940692"
2721,"https://openalex.org/W3118471700,https://openalex.org/W2922081682"
2722,"https://openalex.org/W3126958303,https://openalex.org/W3104626189"
2723,https://openalex.org/W3130253833
2724,"https://openalex.org/W3131243623,https://openalex.org/W2968008830,https://openalex.org/W3044422986"
2725,"https://openalex.org/W3137249098,https://openalex.org/W2925299697,https://openalex.org/W3112949821"
2726,"https://openalex.org/W3158330503,https://openalex.org/W2921888436,https://openalex.org/W2931968436,https://openalex.org/W3014501446,https://openalex.org/W3158330503"
2727,https://openalex.org/W3159887313
2728,"https://openalex.org/W3161365703,https://openalex.org/W2953736430,https://openalex.org/W3004180945"
2729,https://openalex.org/W3162322214
2730,"https://openalex.org/W3162754958,https://openalex.org/W3046690814"
2731,https://openalex.org/W3168522244
2732,"https://openalex.org/W3170094692,https://openalex.org/W3042705605"
2733,"https://openalex.org/W3173278387,https://openalex.org/W2982001619"
2734,https://openalex.org/W3181950286
2735,https://openalex.org/W3183677797
2736,https://openalex.org/W3183867854
2737,https://openalex.org/W3184320007
2738,"https://openalex.org/W3184496695,https://openalex.org/W2937881047"
2739,https://openalex.org/W3184567571
2740,"https://openalex.org/W3185060169,https://openalex.org/W2966779994"
2741,"https://openalex.org/W3185246342,https://openalex.org/W3092794615,https://openalex.org/W3094122424,https://openalex.org/W3094355325,https://openalex.org/W3096945879,https://openalex.org/W3097226136,https://openalex.org/W3109546043,https://openalex.org/W3111336927,https://openalex.org/W3111894231,https://openalex.org/W3112234669,https://openalex.org/W3112835794,https://openalex.org/W3122002404,https://openalex.org/W3123005144,https://openalex.org/W3127236072,https://openalex.org/W3133591723,https://openalex.org/W3137357774,https://openalex.org/W3140797148,https://openalex.org/W3154930696"
2742,https://openalex.org/W3185413663
2743,https://openalex.org/W3188144680
2744,https://openalex.org/W3190094972
2745,https://openalex.org/W3197005410
2746,"https://openalex.org/W3197448274,https://openalex.org/W2914828997,https://openalex.org/W2988248399,https://openalex.org/W3093133843"
2747,https://openalex.org/W3197568546
2748,"https://openalex.org/W3199183694,https://openalex.org/W2944607176,https://openalex.org/W3033034981"
2749,"https://openalex.org/W3203463662,https://openalex.org/W2981452156"
2750,"https://openalex.org/W3205601618,https://openalex.org/W2960548043"
2751,"https://openalex.org/W3207363511,https://openalex.org/W2943939476,https://openalex.org/W3038274871"
2752,https://openalex.org/W3208487629
2753,"https://openalex.org/W3209599895,https://openalex.org/W2983051499,https://openalex.org/W3027753662"
2754,https://openalex.org/W3211376688
2755,"https://openalex.org/W3212679081,https://openalex.org/W2995278542,https://openalex.org/W2996161940"
2756,"https://openalex.org/W4200147649,https://openalex.org/W3122998369"
2757,"https://openalex.org/W4214887011,https://openalex.org/W2922081682,https://openalex.org/W2922155541,https://openalex.org/W3004180945,https://openalex.org/W3047493908"
2758,"https://openalex.org/W4281822355,https://openalex.org/W3131715739"
2759,"https://openalex.org/W4283273162,https://openalex.org/W2968008830,https://openalex.org/W3025861177,https://openalex.org/W3044422986,https://openalex.org/W3131243623,https://openalex.org/W3177085146"
2760,"https://openalex.org/W4289667253,https://openalex.org/W3136992105"
2761,"https://openalex.org/W4293072535,https://openalex.org/W4308168675"
2762,"https://openalex.org/W4296205038,https://openalex.org/W2981452156,https://openalex.org/W2997000104,https://openalex.org/W3021324401,https://openalex.org/W3033034981,https://openalex.org/W4205704347,https://openalex.org/W4220835936"
2763,https://openalex.org/W2908760253
2764,https://openalex.org/W2914632236
2765,"https://openalex.org/W2915501024,https://openalex.org/W2907746665"
2766,https://openalex.org/W2924964279
2767,https://openalex.org/W2926229231
2768,https://openalex.org/W2935847419
2769,https://openalex.org/W2944158487
2770,https://openalex.org/W2944165323
2771,https://openalex.org/W2953986364
2772,https://openalex.org/W2970239519
2773,https://openalex.org/W2972248144
2774,https://openalex.org/W2972458798
2775,https://openalex.org/W2982017845
2776,https://openalex.org/W2991210636
2777,https://openalex.org/W2991295756
2778,https://openalex.org/W3006605670
2779,https://openalex.org/W3007014388
2780,"https://openalex.org/W3013735513,https://openalex.org/W2921675067,https://openalex.org/W2936790601,https://openalex.org/W2941811831,https://openalex.org/W2947861505"
2781,https://openalex.org/W3014302422
2782,https://openalex.org/W3026849839
2783,"https://openalex.org/W3033112278,https://openalex.org/W2904923691,https://openalex.org/W3033352256"
2784,"https://openalex.org/W3035652861,https://openalex.org/W2928811959,https://openalex.org/W2955231754"
2785,"https://openalex.org/W3049283214,https://openalex.org/W2910881871,https://openalex.org/W2932168008,https://openalex.org/W2979582497"
2786,https://openalex.org/W3049769177
2787,"https://openalex.org/W3083861617,https://openalex.org/W2961367828"
2788,https://openalex.org/W3087576434
2789,https://openalex.org/W3087699361
2790,https://openalex.org/W3089946807
2791,"https://openalex.org/W3092757907,https://openalex.org/W2936797906"
2792,https://openalex.org/W3105285692
2793,https://openalex.org/W2953720616
2794,https://openalex.org/W3002430113
2795,https://openalex.org/W3002965811
2796,https://openalex.org/W3003721060
2797,https://openalex.org/W3010478635
2798,https://openalex.org/W3019479972
2799,"https://openalex.org/W3022919168,https://openalex.org/W2954401591"
2800,https://openalex.org/W3024421842
2801,"https://openalex.org/W3024497928,https://openalex.org/W3008006142,https://openalex.org/W3103293247"
2802,"https://openalex.org/W3024536862,https://openalex.org/W2937370581"
2803,https://openalex.org/W3027269817
2804,"https://openalex.org/W3034595103,https://openalex.org/W2941796313"
2805,https://openalex.org/W3039843469
2806,"https://openalex.org/W3048282608,https://openalex.org/W2904704336"
2807,https://openalex.org/W3082626386
2808,"https://openalex.org/W3093797658,https://openalex.org/W2943498526"
2809,"https://openalex.org/W3096632102,https://openalex.org/W2916328238"
2810,"https://openalex.org/W3103712070,https://openalex.org/W3104626189"
2811,https://openalex.org/W3107445945
2812,"https://openalex.org/W3111439885,https://openalex.org/W2954601359"
2813,https://openalex.org/W3118408741
2814,"https://openalex.org/W3121262391,https://openalex.org/W3011163565"
2815,"https://openalex.org/W3128228158,https://openalex.org/W2913334831,https://openalex.org/W3111556418"
2816,"https://openalex.org/W3128315420,https://openalex.org/W3010190525"
2817,"https://openalex.org/W3131967682,https://openalex.org/W2938056302,https://openalex.org/W2946882019,https://openalex.org/W2969878846,https://openalex.org/W3024600325,https://openalex.org/W3028586297"
2818,https://openalex.org/W3135464986
2819,"https://openalex.org/W3138529858,https://openalex.org/W2969940692"
2820,"https://openalex.org/W3138657129,https://openalex.org/W2921675067,https://openalex.org/W2936790601,https://openalex.org/W2990286159,https://openalex.org/W3000154276,https://openalex.org/W3013735513,https://openalex.org/W3082640687"
2821,https://openalex.org/W3139120128
2822,https://openalex.org/W3148724807
2823,https://openalex.org/W3152352569
2824,https://openalex.org/W3152924435
2825,https://openalex.org/W3157835354
2826,"https://openalex.org/W3158791176,https://openalex.org/W2939407418,https://openalex.org/W3077548796"
2827,"https://openalex.org/W3158937408,https://openalex.org/W2969940692,https://openalex.org/W3080380325"
2828,"https://openalex.org/W3159592355,https://openalex.org/W2939651832,https://openalex.org/W2972845102,https://openalex.org/W3159592355"
2829,"https://openalex.org/W3162301652,https://openalex.org/W2984303442"
2830,"https://openalex.org/W3165652034,https://openalex.org/W2965947474,https://openalex.org/W2981170861,https://openalex.org/W2998910704,https://openalex.org/W3041829434,https://openalex.org/W3044511373"
2831,https://openalex.org/W3169039835
2832,"https://openalex.org/W3170321539,https://openalex.org/W3004600470,https://openalex.org/W3111350096"
2833,https://openalex.org/W3171107357
2834,"https://openalex.org/W3173461651,https://openalex.org/W2903180922,https://openalex.org/W2972677741,https://openalex.org/W3003367883,https://openalex.org/W3006792783,https://openalex.org/W3038687758,https://openalex.org/W3039558631"
2835,"https://openalex.org/W3174469865,https://openalex.org/W2914124298,https://openalex.org/W2953729470,https://openalex.org/W2954748881,https://openalex.org/W2963843468,https://openalex.org/W2999684788,https://openalex.org/W3012255292"
2836,"https://openalex.org/W3176637547,https://openalex.org/W2991318906,https://openalex.org/W2996738334,https://openalex.org/W3007570211"
2837,https://openalex.org/W3178695746
2838,https://openalex.org/W3184128486
2839,"https://openalex.org/W3184658187,https://openalex.org/W2946287558,https://openalex.org/W2969288979"
2840,https://openalex.org/W3189006824
2841,https://openalex.org/W3189414762
2842,"https://openalex.org/W3193305957,https://openalex.org/W3042156931"
2843,"https://openalex.org/W3197069193,https://openalex.org/W3133963405"
2844,"https://openalex.org/W3204175991,https://openalex.org/W2936790601,https://openalex.org/W2970239519,https://openalex.org/W2972361801,https://openalex.org/W3006214571"
2845,"https://openalex.org/W3205065357,https://openalex.org/W2938575554,https://openalex.org/W2968296370,https://openalex.org/W3082275172,https://openalex.org/W3117857085"
2846,"https://openalex.org/W3206829845,https://openalex.org/W2962392051,https://openalex.org/W3021194039,https://openalex.org/W3044175510"
2847,"https://openalex.org/W3207883919,https://openalex.org/W2903180922,https://openalex.org/W2981734627,https://openalex.org/W2981919366,https://openalex.org/W2988748168,https://openalex.org/W2997824651"
2848,"https://openalex.org/W3207928431,https://openalex.org/W2934014100"
2849,"https://openalex.org/W3208014901,https://openalex.org/W2912611221,https://openalex.org/W2995026508,https://openalex.org/W3028486742,https://openalex.org/W3048964385"
2850,"https://openalex.org/W3209283772,https://openalex.org/W3093797658"
2851,"https://openalex.org/W3209518248,https://openalex.org/W3094355325"
2852,"https://openalex.org/W3210923290,https://openalex.org/W3001070448,https://openalex.org/W3114424861"
2853,"https://openalex.org/W3214669246,https://openalex.org/W2908416624"
2854,https://openalex.org/W3215543422
2855,"https://openalex.org/W3215550304,https://openalex.org/W2910219691,https://openalex.org/W2988687110,https://openalex.org/W2996391880,https://openalex.org/W3010924963,https://openalex.org/W3014158604"
2856,"https://openalex.org/W4200200656,https://openalex.org/W3094449090,https://openalex.org/W3129600338"
2857,"https://openalex.org/W4200263224,https://openalex.org/W2969705054"
2858,https://openalex.org/W4200521898
2859,"https://openalex.org/W4226316155,https://openalex.org/W2905250209,https://openalex.org/W2966029977,https://openalex.org/W2981734627,https://openalex.org/W3128715181,https://openalex.org/W3134424317"
2860,"https://openalex.org/W4231558340,https://openalex.org/W2972458798"
2861,"https://openalex.org/W4291582800,https://openalex.org/W3035726177"
2862,"https://openalex.org/W4292787307,https://openalex.org/W2937881047,https://openalex.org/W3099177464"
2863,https://openalex.org/W4306174546
2864,https://openalex.org/W2913321206
2865,https://openalex.org/W2922443396
2866,https://openalex.org/W2946284740
2867,https://openalex.org/W2952013804
2868,https://openalex.org/W2953514409
2869,https://openalex.org/W2970541415
2870,https://openalex.org/W2971072107
2871,https://openalex.org/W2988646963
2872,"https://openalex.org/W3038274871,https://openalex.org/W2908618745,https://openalex.org/W2943939476"
2873,https://openalex.org/W3113688461
2874,https://openalex.org/W4205191665
2875,https://openalex.org/W4206479523
2876,"https://openalex.org/W4206595237,https://openalex.org/W2979691457"
2877,https://openalex.org/W4210461350
2878,https://openalex.org/W4210921666
2879,"https://openalex.org/W4214503978,https://openalex.org/W2961367828,https://openalex.org/W3036292895"
2880,"https://openalex.org/W4221116814,https://openalex.org/W2916772745,https://openalex.org/W2950424176,https://openalex.org/W3003367883,https://openalex.org/W3009844985"
2881,"https://openalex.org/W4224210563,https://openalex.org/W3049474171,https://openalex.org/W3119252883"
2882,"https://openalex.org/W4224212027,https://openalex.org/W2916772745,https://openalex.org/W2983941579,https://openalex.org/W3102063265"
2883,https://openalex.org/W4225254102
2884,https://openalex.org/W4225791681
2885,"https://openalex.org/W4229454336,https://openalex.org/W3016945328"
2886,"https://openalex.org/W4280494682,https://openalex.org/W3010687904"
2887,https://openalex.org/W4280541742
2888,"https://openalex.org/W4280598656,https://openalex.org/W2971140259"
2889,"https://openalex.org/W4281728511,https://openalex.org/W2996525214,https://openalex.org/W3002959874,https://openalex.org/W3046603263,https://openalex.org/W3089090942,https://openalex.org/W3129600338,https://openalex.org/W3135164535"
2890,"https://openalex.org/W4281732974,https://openalex.org/W2902237058,https://openalex.org/W2907976315,https://openalex.org/W2970655940,https://openalex.org/W2992919187,https://openalex.org/W3025889696,https://openalex.org/W3096039427,https://openalex.org/W3156327771,https://openalex.org/W3196867077,https://openalex.org/W3197041210"
2891,"https://openalex.org/W4281733717,https://openalex.org/W2972845102"
2892,"https://openalex.org/W4281812239,https://openalex.org/W2999247000,https://openalex.org/W3048626554"
2893,"https://openalex.org/W4281910162,https://openalex.org/W3189414762"
2894,"https://openalex.org/W4282821474,https://openalex.org/W2946882019,https://openalex.org/W3014853865,https://openalex.org/W3134234450,https://openalex.org/W3206829804,https://openalex.org/W3208139151"
2895,"https://openalex.org/W4282835459,https://openalex.org/W3110648948,https://openalex.org/W4282835459"
2896,https://openalex.org/W4285009824
2897,"https://openalex.org/W4286632895,https://openalex.org/W2995278542,https://openalex.org/W3136454999"
2898,https://openalex.org/W4289667180
2899,"https://openalex.org/W4290667676,https://openalex.org/W2932168008,https://openalex.org/W3120546014"
2900,"https://openalex.org/W4290667760,https://openalex.org/W3014287446,https://openalex.org/W3096831641"
2901,"https://openalex.org/W4290975897,https://openalex.org/W3159139577"
2902,"https://openalex.org/W4291904016,https://openalex.org/W2954230468,https://openalex.org/W3098865854,https://openalex.org/W3114732080"
2903,https://openalex.org/W4292121847
2904,"https://openalex.org/W4293072438,https://openalex.org/W3102903231"
2905,"https://openalex.org/W4293107629,https://openalex.org/W3048868958"
2906,"https://openalex.org/W4294775290,https://openalex.org/W3103067313,https://openalex.org/W3196512354,https://openalex.org/W4205631977"
2907,"https://openalex.org/W4295037677,https://openalex.org/W2912611221,https://openalex.org/W3111445784,https://openalex.org/W3201331792,https://openalex.org/W3209609977"
2908,"https://openalex.org/W4295631276,https://openalex.org/W2916772745,https://openalex.org/W2954237801,https://openalex.org/W3003367883,https://openalex.org/W3005195070,https://openalex.org/W3097216187"
2909,https://openalex.org/W4296343947
2910,"https://openalex.org/W4296558750,https://openalex.org/W2998910704,https://openalex.org/W3044351044,https://openalex.org/W3044511373,https://openalex.org/W3092026988,https://openalex.org/W3142519766,https://openalex.org/W3204743793,https://openalex.org/W3213797014"
2911,https://openalex.org/W4296558752
2912,"https://openalex.org/W4296598154,https://openalex.org/W2988016419"
2913,https://openalex.org/W4296907490
2914,"https://openalex.org/W4297093131,https://openalex.org/W3000178821,https://openalex.org/W3033756376,https://openalex.org/W3139120128"
2915,"https://openalex.org/W4297473432,https://openalex.org/W3004600470,https://openalex.org/W3048217119,https://openalex.org/W3111350096,https://openalex.org/W3170321539,https://openalex.org/W4293700350"
2916,https://openalex.org/W4297982332
2917,"https://openalex.org/W4297983625,https://openalex.org/W3179214369,https://openalex.org/W4226358670"
2918,"https://openalex.org/W4302024991,https://openalex.org/W2969649815,https://openalex.org/W4200257319,https://openalex.org/W4290975897"
2919,https://openalex.org/W4303437962
2920,https://openalex.org/W4304789662
2921,"https://openalex.org/W4306174732,https://openalex.org/W3020512054,https://openalex.org/W3021284894,https://openalex.org/W3093856336"
2922,"https://openalex.org/W4307030527,https://openalex.org/W2971072107"
2923,https://openalex.org/W4308147871
2924,"https://openalex.org/W4308168675,https://openalex.org/W4293072535"
2925,https://openalex.org/W4309338002
2926,"https://openalex.org/W4309527293,https://openalex.org/W2979824442,https://openalex.org/W3036886157,https://openalex.org/W3172953333,https://openalex.org/W3214407607"
2927,"https://openalex.org/W4309600374,https://openalex.org/W3014468003,https://openalex.org/W3047598048,https://openalex.org/W3178594052"
2928,"https://openalex.org/W4309760569,https://openalex.org/W2970204721,https://openalex.org/W3007014388,https://openalex.org/W3037798158"
2929,"https://openalex.org/W4309896709,https://openalex.org/W2955774476"
2930,"https://openalex.org/W4310288032,https://openalex.org/W2995587958,https://openalex.org/W2998758065,https://openalex.org/W3028411762"
2931,"https://openalex.org/W4310382753,https://openalex.org/W3024213409,https://openalex.org/W3190884587,https://openalex.org/W4212906294"
2932,"https://openalex.org/W4311875541,https://openalex.org/W3023941232"
2933,"https://openalex.org/W4311920981,https://openalex.org/W3082058908"
2934,"https://openalex.org/W4312054053,https://openalex.org/W2967347512,https://openalex.org/W3017040540,https://openalex.org/W3042927695,https://openalex.org/W3127648845,https://openalex.org/W4283698018"
2935,"https://openalex.org/W4312131709,https://openalex.org/W2902237058,https://openalex.org/W2913070835,https://openalex.org/W2954361333,https://openalex.org/W3102225033,https://openalex.org/W3188169536,https://openalex.org/W4224281131"
2936,https://openalex.org/W2994813520
2937,https://openalex.org/W2995803877
2938,"https://openalex.org/W2996871526,https://openalex.org/W2929598656"
2939,https://openalex.org/W2998361850
2940,"https://openalex.org/W3006905680,https://openalex.org/W2959903407,https://openalex.org/W3008126056"
2941,https://openalex.org/W3009302047
2942,https://openalex.org/W3009980226
2943,"https://openalex.org/W3014012653,https://openalex.org/W2937370581"
2944,"https://openalex.org/W3014682150,https://openalex.org/W3013449012"
2945,https://openalex.org/W3020936283
2946,"https://openalex.org/W3033756376,https://openalex.org/W3000178821"
2947,https://openalex.org/W3034486153
2948,"https://openalex.org/W3039720106,https://openalex.org/W2981849144"
2949,https://openalex.org/W3044896072
2950,"https://openalex.org/W3048555676,https://openalex.org/W2971140259"
2951,"https://openalex.org/W3084281832,https://openalex.org/W2909287884"
2952,https://openalex.org/W3112033853
2953,"https://openalex.org/W3119738858,https://openalex.org/W2994980636,https://openalex.org/W2997987981"
2954,https://openalex.org/W3121910211
2955,"https://openalex.org/W3127413172,https://openalex.org/W2909623486,https://openalex.org/W2953791169"
2956,https://openalex.org/W3128828063
2957,https://openalex.org/W3130751412
2958,"https://openalex.org/W3131121756,https://openalex.org/W2909040072"
2959,https://openalex.org/W3133963405
2960,https://openalex.org/W3134564177
2961,https://openalex.org/W3136997433
2962,https://openalex.org/W3159505579
2963,"https://openalex.org/W3165227072,https://openalex.org/W2996705209,https://openalex.org/W3120092772,https://openalex.org/W3135476411"
2964,https://openalex.org/W3165929111
2965,"https://openalex.org/W3169531977,https://openalex.org/W3027269817"
2966,"https://openalex.org/W3169564449,https://openalex.org/W2904118025,https://openalex.org/W3007570211"
2967,"https://openalex.org/W3171466683,https://openalex.org/W3116287594"
2968,https://openalex.org/W3173528611
2969,https://openalex.org/W3178902350
2970,https://openalex.org/W3179386521
2971,https://openalex.org/W3191351804
2972,https://openalex.org/W3197597202
2973,"https://openalex.org/W3198501367,https://openalex.org/W2943366969,https://openalex.org/W2969708114"
2974,"https://openalex.org/W3200963338,https://openalex.org/W2967347512"
2975,"https://openalex.org/W3204095093,https://openalex.org/W4384119545"
2976,https://openalex.org/W3208776921
2977,"https://openalex.org/W3209971528,https://openalex.org/W2950424176,https://openalex.org/W3035593937"
2978,"https://openalex.org/W3212782588,https://openalex.org/W2996012742,https://openalex.org/W3084393109"
2979,https://openalex.org/W3214008677
2980,https://openalex.org/W3214369407
2981,https://openalex.org/W3217533473
2982,https://openalex.org/W4200530431
2983,"https://openalex.org/W4312154993,https://openalex.org/W2980159178"
2984,"https://openalex.org/W4313652582,https://openalex.org/W2916772745,https://openalex.org/W2980061684,https://openalex.org/W4225415158"
2985,"https://openalex.org/W4381245545,https://openalex.org/W3179214369,https://openalex.org/W3190884587,https://openalex.org/W4297983625,https://openalex.org/W4308567742,https://openalex.org/W4320880053"
2986,"https://openalex.org/W4382020936,https://openalex.org/W2989857225,https://openalex.org/W3100968477,https://openalex.org/W3104693082,https://openalex.org/W3197307613,https://openalex.org/W4286895614"
2987,"https://openalex.org/W4386032691,https://openalex.org/W2935807013,https://openalex.org/W4210743228"
2988,https://openalex.org/W4386232966
2989,"https://openalex.org/W4387049626,https://openalex.org/W3011851702,https://openalex.org/W3014468003,https://openalex.org/W3112470409,https://openalex.org/W3115283966,https://openalex.org/W4220728097,https://openalex.org/W4285010322,https://openalex.org/W4286895614,https://openalex.org/W4311419323"
2990,"https://openalex.org/W4387079080,https://openalex.org/W2981748607,https://openalex.org/W3048934274,https://openalex.org/W4206131710"
2991,"https://openalex.org/W4387675487,https://openalex.org/W2996738334,https://openalex.org/W3015039495,https://openalex.org/W3158457207,https://openalex.org/W4281752793"
2992,https://openalex.org/W4388020294
2993,"https://openalex.org/W4389711952,https://openalex.org/W3036218244,https://openalex.org/W4212837716,https://openalex.org/W4214926748,https://openalex.org/W4290667632"
2994,https://openalex.org/W4390393652
2995,https://openalex.org/W2916807013
2996,https://openalex.org/W2921211010
2997,https://openalex.org/W2983065187
2998,https://openalex.org/W2994696749
2999,https://openalex.org/W2996657437
3000,"https://openalex.org/W3086359631,https://openalex.org/W3005552379"
3001,https://openalex.org/W3131715739
3002,"https://openalex.org/W3133490427,https://openalex.org/W2946284740"
3003,https://openalex.org/W3159989470
3004,https://openalex.org/W3184919232
3005,"https://openalex.org/W3207485038,https://openalex.org/W2910234850,https://openalex.org/W2910299590,https://openalex.org/W2921675067,https://openalex.org/W2935296577,https://openalex.org/W2937553518,https://openalex.org/W2991318906,https://openalex.org/W2995623952,https://openalex.org/W2996194076,https://openalex.org/W2996484342,https://openalex.org/W3000372487,https://openalex.org/W3010938983,https://openalex.org/W3011426671,https://openalex.org/W3013534830,https://openalex.org/W3013705383,https://openalex.org/W3015297732,https://openalex.org/W3020549484,https://openalex.org/W3023395660,https://openalex.org/W3028472743,https://openalex.org/W3028586297,https://openalex.org/W3035440110,https://openalex.org/W3048017716,https://openalex.org/W3081883051,https://openalex.org/W3082338965,https://openalex.org/W3082640687,https://openalex.org/W3084332112,https://openalex.org/W3088602037,https://openalex.org/W3092494838,https://openalex.org/W3092658932,https://openalex.org/W3111724210"
3006,"https://openalex.org/W4308567646,https://openalex.org/W2936111152"
3007,"https://openalex.org/W4309896784,https://openalex.org/W3129106083,https://openalex.org/W4212906294"
3008,https://openalex.org/W4311872957
3009,"https://openalex.org/W4313450329,https://openalex.org/W2904923691,https://openalex.org/W3028150222"
3010,"https://openalex.org/W4313824302,https://openalex.org/W2957111191,https://openalex.org/W2983718385,https://openalex.org/W3112617402,https://openalex.org/W4220891837"
3011,"https://openalex.org/W4315645506,https://openalex.org/W2954361333,https://openalex.org/W3107016899"
3012,"https://openalex.org/W4317666560,https://openalex.org/W3191351804"
3013,"https://openalex.org/W4317860869,https://openalex.org/W3002959874,https://openalex.org/W3089090942"
3014,https://openalex.org/W4318162320
